cheng2 yu3,"Chinese set expression, often made up of 4 characters or two couplets of 4 characters each, often alluding to a story or historical quotation; idiom; proverb; saying; adage; set expression; CL:條|条[tiao2],本[ben3],句[ju4]"
cheng2 yuan2,member
cheng2 zhang3,to mature; to grow; growth
cheng2 zhi4,sincere; cordial
cheng2 zuo4,to ride (in a vehicle)
cheng2,orange tree; orange (color)
cheng2,to hold; contain; to ladle; pick up with a utensil
cheng2,to ride; to mount; to make use of; to avail oneself of; to take advantage of; to multiply (mathematics); Buddhist sect or creed
cheng4,steelyard; Roman balance; CL:臺|台[tai2]
chi1 jing1,to be startled; to be shocked; to be amazed
chi1 ku3,to bear; hardships
chi1 kui1,to suffer losses; to come to grief; to lose out; to get the worst of it; to be at a disadvantage; unfortunately
chi1 li4,entail strenuous effort; be a strain
chi1,to eat; to have one's meal; to eradicate; to destroy; to absorb; to suffer; to exhaust
chi2 dao4,to arrive late
chi2 huan3,slow; sluggish
chi2 jiu3,lasting; enduring; persistent; permanent; protracted; endurance; persistence; to last long
chi2 tang2,pool; pond
chi2 xu4,to continue; to persist; sustainable; preservation
chi2 yi2,to hesitate
chi2 zi5,pond; CL:個|个[ge4]
chi3 zi5,rule; ruler (measuring instrument); CL:把[ba3]
chi4 bang3,"wing; CL:個|个[ge4],對|对[dui4]"
chi4 dao4,equator (of the earth or astronomical body)
chi4 zi4,(financial) deficit; red letter
chong1 dang1,to serve as; to act as; to play the role of
chong1 dian4 qi4,battery charger
chong1 dong4,impetus; impulse; emotional impulse; impulsive
chong1 fen4,full; abundant
chong1 ji1,an attack; under attack; a shock
chong1 man3,full of; brimming with; very full; permeated
chong1 pei4,abundant; plentiful; vigorous
chong1 shi2,rich; substantial; enrich; substantiate
chong1 tu1,conflict; to conflict; clash of opposing forces; collision (of interests); contention
chong1 zu2,adequate; sufficient; abundant
chong1,(of water) to dash against; to mix with water; to infuse; to rinse; to flush; to develop (a film); to rise in the air; to clash; to collide with
chong2 bai4,to worship; adoration
chong2 die2,"to overlap; to superimpose; to telescope; to run together; to duplicate; one over another; superposition; an overlap; redundancy; reduplication (in Chinese grammar, e.g. 散散步[san4 san4 bu4] to have a stroll)"
chong2 fu4,to repeat; to duplicate; CL:個|个[ge4]
chong2 gao1,majestic; sublime
chong2 jing4,to revere; high esteem
chong2 xin1,again; once more; re-
chong3 wu4,house pet
chou1 kong4,to find the time to do sth
chou1 ti5,drawer
chou1 xiang4,abstract
chou1 yan1,"to smoke (a cigarette, tobacco)"
chou2 bei4,preparations; to get ready for sth
chou2 chu2,to hesitate
chou2 mi4,dense
chou3 e4,ugly; repulsive
chou3,"clown; surname Chou; 2nd earthly branch: 1-3 a.m., 12th solar month (6th January to 3rd February), year of the Ox"
chou4,stench; stink; smelly; to smell (bad)
chu1 ban3,to publish; to come off the press; to put out
chu1 bu4,initial; preliminary; tentative
chu1 chai1,to go on an official or business trip
chu1 fa1,to start out; to set off
chu1 ji2,junior; primary
chu1 kou3,an exit; CL:個|个[ge4]; to speak; to export; (of a ship) to leave port
chu1 lu4,a way out (of a difficulty etc)
chu1 mai4,to offer for sale; to sell; to sell out or betray
chu1 se4,remarkable; outstanding
chu1 shen1,family background; class origin
chu1 shen2,entranced; Trance (music genre)
chu1 sheng1,to be born
chu1 xi2,to attend; to participate; present
chu1 xi5,promise; prospects; future
chu1 xian4,to appear; to arise; to emerge; to show up
chu1 yang2 xiang4,to make a fool of oneself
chu1 zu1 che1,taxi
chu1,"to go out; to come out; to occur; to produce; to go beyond; to rise; to put forth; to happen; classifier for dramas, plays, operas etc"
chu2 fang2,kitchen; CL:間|间[jian1]
chu2 fei1,"only if (..., or otherwise, ...); only when; only in the case that; unless"
chu2 le5,besides; apart from (... also...); in addition to; except (for)
chu2 xi1,(New Year's) Eve
chu2,to get rid of; to remove; to exclude; to eliminate; to wipe out; to divide; except; not including
chu3 bei4,reserves; to store up
chu3 cun2,stockpile; to store; to stockpile; storage
chu3 fen4,to discipline sb; to punish; disciplinary action; to deal with (a matter); CL:個|个[ge4]
chu3 jing4,plight; unfavorable situation
chu3 li3,to handle; to treat; to deal with; to process; CL:個|个[ge4]
chu3 xu4,to deposit money; to save; savings
chu3 zhi4,to handle; to take care of; to punish
chu4 fan4,offend
chuan1 liu2 bu4 xi1,the stream flows without stopping (idiom); unending flow
chuan1 yue4,to pass through; to cross; to overcome
chuan1,to bore through; pierce; perforate; penetrate; pass through; to dress; to wear; to put on; to thread
chuan2 bo1,to disseminate; to propagate; to spread
chuan2 bo2,shipping; boats
chuan2 da2,to pass on; to convey; to relay; to transmit; transmission
chuan2 dan1,leaflet; flier; pamphlet
chuan2 di4,to transmit; to pass on to sb else
chuan2 ran3,to infect; contagious
chuan2 shou4,to impart; to pass on; to teach
chuan2 shuo1,legend; folklore; tradition; it is said; they say that...
chuan2 tong3,tradition; traditional; convention; conventional; CL:個|个[ge4]
chuan2 zhen1,fax; facsimile
chuan2,"a boat; vessel; ship; CL:條|条[tiao2],艘[sou1],隻|只[zhi1]"
chuan3 qi4,to breathe deeply; to pant
chuan4,to string together; to mix up; to conspire; to rove; bunch or cluster; string (computing); classifier for rows or strings
chuang1 hu5,"window; CL:個|个[ge4],扇[shan4]"
chuang1 lian2,window curtains
chuang2 dan1,"sheet; CL:條|条[tiao2],件[jian4],張|张[zhang1],床[chuang2]"
chuang3,to rush; to charge; to dash; to break through; to temper oneself (through battling hardships)
chuang4 li4,to found; establish; originate
chuang4 xin1,innovation; to bring forth new ideas; to blaze new trails
chuang4 ye4,to begin an undertaking; to start a major task; to initiate; to venture; venture
chuang4 zao4,to create; to bring about; to produce; CL:個|个[ge4]
chuang4 zuo4,to create; to produce; to write; creative work; creation; CL:個|个[ge4]
chui1 niu2,to brag; to chat (dialect)
chui1 peng3,to flatter; to laud sb's accomplishments; adulation
chui1,to blow; to play a wind instrument; to blast; to puff; to boast; to brag; to end in failure; to fall through
chui2 zhi2,perpendicular; vertical
chui2,hammer; to hammer into shape; weight (e.g. of a steelyard or balance)
chun1,spring (time); gay; joyful; youthful; love; lust; life
chun2 cui4,purely
chun2 jie2,pure; clean and honest; to purify
ci2 dai4,"magnetic tape; CL:盤|盘[pan2],盒[he2]"
ci2 dian3,"dictionary (of Chinese compound words); also written 辭典|辞典[ci2 dian3]; CL:部[bu4],本[ben3]"
ci2 hui4,vocabulary; list of words (e.g. for language teaching purposes)
ci2 xiang2,kindly; benevolent (often of older person)
ci2 xiong2,male and female
ci2 yu3,word (general term including monosyllables through to short phrases); term (e.g. technical term); expression
ci2 zhi2,to resign
ci3 wai4,besides; in addition; moreover; furthermore
ci4 hou4,to serve; to act as a valet
ci4 ji1,to provoke; to irritate; to upset; to stimulate; to excite; irritant
ci4 pin3,substandard products; defective; seconds
ci4 xu4,sequence; order
ci4 yao4,secondary
ci4,"next in sequence; second; the second (day, time etc); secondary; vice-; sub-; infra-; inferior quality; substandard; order; sequence; hypo- (chemistry); classifier for enumerated events: time"
ci4,thorn; splinter; to stab; to pierce; to prick
cong1 mang2,hasty; hurried
cong1 ming5,acute (of sight and hearing); clever; intelligent; bright; smart
cong2 ci3,from now on; since then; henceforth
cong2 er2,thus; thereby
cong2 lai2,always; at all times; never (if used in negative sentence)
cong2 qian2,previously; formerly; once upon a time
cong2 rong2 bu4 po4,calm; unruffled
cong2 shi4,to go for; to engage in; to undertake; to deal with; to handle; to do
cong2,cluster; collection; collection of books; thicket
cong2,from; via; passing through; through
cou4 he5,to bring together; to make do in a bad situation; to just get by; to improvise; passable; not too bad
cu1 lu3,crude; coarse; rough
cu1 xin1,careless; thoughtless
cu4 jin4,to promote (an idea or cause); to advance; boost
cu4 shi3,to induce; to promote; to urge; to impel; to bring about; to provoke; to drive (sb to do sth); to catalyze; to actuate; to contribute to (some development)
cu4,vinegar
cuan4,to flee; to scuttle; to exile or banish; to amend or edit
cui1 can2,to ravage; to ruin
cui1,to urge; to press; to prompt; to rush sb; to hasten sth; to expedite
cui4 ruo4,weak; frail
cun2 zai4,to exist; to be
cun2,exist; deposit; store; keep; survive
cuo1 shang1,to consult; to discuss seriously; to negotiate; to confer; negotiations; consultations
cuo1,to rub or roll between the hands or fingers; to twist
cuo4 shi1,measure; step (to be taken); CL:個|个[ge4]
cuo4 wu4,error; mistake; mistaken; CL:個|个[ge4]
cuo4 zhe2,setback; reverse; check; defeat; frustration; disappointment; to frustrate; to discourage; to set sb back; to blunt; to subdue
cuo4,mistake; error; blunder; fault; cross; uneven; wrong; CL:個|个[ge4]
da1 dang4,to cooperate; partner
da1 pei4,to pair up; to match; to arrange in pairs; to add sth into a group
da1 ying5,to promise; to agree; to reply; to respond
da1,"to put up; to build (scaffolding); to hang (clothes on a pole); to connect; to join; to arrange in pairs; to match; to add; to throw in (resources); to take (boat, train)"
da2 an4,answer; solution; CL:個|个[ge4]
da2 bian4,to reply (to an accusation)
da2 cheng2,to reach (an agreement); to accomplish
da2 dao4,to reach; to achieve; to attain
da2 fu4,to answer; to reply; Reply to: (in email header)
da3 ban5,to decorate; to dress; to make up; to adorn; manner of dressing; style of dress
da3 bao1,to wrap; to pack; to ask for a doggy bag (at a restaurant)
da3 dian4 hua4,to make a telephone call
da3 gong1,to work (do manual labor for a living); a part time job; to moonlight
da3 guan1 si5,to file a lawsuit; to sue; to dispute
da3 ji1,to hit; to strike; to attack; to crack down on sth; a setback; a blow; percussion (music)
da3 jia4,to fight; to scuffle; to come to blows; CL:場|场[chang2]
da3 jiao1 dao4,to come into contact with; to have dealings
da3 lan2 qiu2,play basketball
da3 liang5,to size sb up; to take measure of; to suppose; to reckon
da3 lie4,to go hunting
da3 pen1 ti4,to sneeze
da3 rao3,to disturb; to bother; to trouble
da3 sao3,to clean; to sweep
da3 suan4,to plan; to intend; to calculate; plan; intention; calculation; CL:個|个[ge4]
da3 ting5,to ask about; to inquire about
da3 yin4,to print; to seal; to stamp
da3 zhang4,to fight a battle; to go to war
da3 zhao1 hu5,to greet sb by word or action; to give prior notice
da3 zhe2,to give a discount
da3 zhen1,to give or have an injection
da4 bu4 liao3,at worst; if worst comes to worst; serious; alarming
da4 chen2,minister (of a monarchy)
da4 fang1,expert; scholar; mother earth; a type of green tea
da4 gai4,roughly; probably; rough; approximate; about
da4 huo3 r5,everybody; everyone; we all 
da4 jia1,authority; everyone
da4 sha4,large building; edifice; mansion; CL:座[zuo4]
da4 shi3 guan3,"embassy; CL:座[zuo4],個|个[ge4]"
da4 si4,wantonly; without restraint (of enemy or malefactor); unbridled
da4 ti3,in general; more or less; in rough terms; basically; on the whole
da4 xiang4,elephant; CL:隻|只[zhi1]
da4 xing2,large scale; wide scale; broad scale
da4 yi4,general idea; main idea
da4 yue1,approximately; about
da4 zhi4,more or less; roughly; approximately
da4,big; huge; large; major; great; wide; deep; oldest; eldest
dai1,foolish; stupid; expressionless; blank; to stay
dai3 tu2,evil-doer; malefactor; gangster; hoodlum
dai4 biao3,"representative; delegate; CL:位[wei4],個|个[ge4],名[ming2]; to represent; to stand for; on behalf of; in the name of"
dai4 bu3,to arrest; to apprehend; an arrest
dai4 fu5,"doctor; minister of state (in pre-Han states); CL:個|个[ge4],位[wei4]"
dai4 jia4,price; cost; consideration (in share dealing)
dai4 kuan3,a loan; to provide a loan (e.g. bank); CL:筆|笔[bi3]
dai4 li3,to act on behalf of sb in a responsible position; to act as an agent or proxy; surrogate
dai4 ling3,to guide; to lead
dai4 man4,to slight; to neglect
dai4 ti4,"instead; to replace; to substitute (X for Y, or a number in an algebraic expression)"
dai4 yu4,treatment; pay; wages; status; salary
dai4,"to put on or wear (glasses, hat, gloves etc); to respect; to bear; to support"
dai4,band; belt; girdle; ribbon; tire; area; zone; region; CL:條|条[tiao2]; to wear; to carry; to lead; to bring; to look after; to raise
dan1 bao3,to guarantee; to vouch for
dan1 chun2,simple; pure; alone; merely
dan1 diao4,monotonous
dan1 du2,alone; by oneself; on one's own
dan1 ren4,to hold a governmental office or post; to assume office of; to take charge of; to serve as
dan1 wei4,a unit; unit (of measure); work unit (one's workplace); CL:個|个[ge4]
dan1 wu5,delay; hold-up; to waste time; to interfere with
dan1 xin1,anxious; worried; uneasy; to worry; to be anxious
dan1 yuan2,unit; entrance number; staircase (for residential buildings)
dan3 qie4,timid; cowardly
dan3 xiao3 gui3,coward
dan4 bai2 zhi4,protein
dan4 chen2,birthday
dan4 gao1,"cake; CL:塊|块[kuai4],個|个[ge4]"
dan4 ji4,off season; slow business season; (see also 旺季)
dan4 sheng1,to be born
dan4 shi4,but; however
dan4 shui3,potable water (water with low salt content); fresh water
dan4,insipid; diluted; weak; mild; light in color; tasteless; fresh; indifferent; nitrogen
dang1 chang3,at the scene; on the spot
dang1 chu1,at that time; originally
dang1 dai4,the present age; the contemporary era
dang1 di4,local
dang1 mian4,to sb's face; in sb's presence
dang1 qian2,current; today's; modern; present; to be facing (us)
dang1 ran2,only natural; as it should be; certainly; of course; without doubt
dang1 shi2,then; at that time; while
dang1 shi4 ren2,persons involved or implicated; party (to an affair)
dang1 wu4 zhi1 ji2,top priority job; matter of vital importance
dang1 xin1,to take care; to look out
dang1 xuan3,be elected
dang1,to be; to act as; manage; withstand; when; during; ought; should; match equally; equal; same; obstruct; just at (a time or place); on the spot; right; just at
dang3,party; association; club; society; surname Dang; CL:個|个[ge4]
dang3,to resist; to obstruct; to hinder; to keep off; to block (a blow); to get in the way of; cover; gear
dang4 an4,file; record; archive; Taiwan pr. dang3 an4
dang4 ci4,grade; class; quality; level
dao1,knife; CL:把[ba3]
dao3 bi4,to go bankrupt; to close down
dao3 dan4,guided missile; cruise missile; missile; CL:枚[mei2]
dao3 hang2,navigation
dao3 luan4,to disturb; to look for trouble; to stir up a row; to bother sb intentionally
dao3 mei2,have bad luck; be out of luck
dao3 xiang4,to be oriented towards; orientation
dao3 yan3,direct; director (film etc)
dao3 you2,tour guide; to conduct a tour; a guidebook
dao3 yu3,islands
dao3 zhi4,to lead to; to create; to cause; to bring about
dao3,"island; CL:個|个[ge4],座[zuo4]"
dao4 chu4,in all places; everywhere
dao4 da2,to reach; to arrive
dao4 de2,virtue; morality; ethics; moral; CL:種|种[zhong3]
dao4 di3,finally; in the end; when all is said and done; after all; to the end; to the last
dao4 gu3,rice crops
dao4 li3,reason; argument; sense; principle; basis; justification; CL:個|个[ge4]
